GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
466615557,20140914,201409,2014,2014.6959,uigEDU,UIGHUR,,,uig,,,EDU,,,CHN,BEIJING,CHN,,,,,,,,0,020,020,02,1,3.0,10,2,10,-8.89740605254408,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20150914,http://www.financialexpress.com/article/miscellaneous/who-are-uighurs-a-look-at-the-basics-about-the-group-from-restive-china-region/135425/
466615558,20140914,201409,2014,2014.6959,uigEDU,UIGHUR,,,uig,,,EDU,,,CHN,XINJIANG,CHN,,,,,,,,0,173,173,17,4,-5.0,5,1,5,-9.02061855670107,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150914,http://www.financialexpress.com/article/miscellaneous/who-are-uighurs-a-look-at-the-basics-about-the-group-from-restive-china-region/135425/
466615559,20140914,201409,2014,2014.6959,uigEDU,UIGHUR,,,uig,,,EDU,,,COP,PRISON,,,,,,COP,,,0,173,173,17,4,-5.0,7,2,7,-8.89740605254408,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20150914,http://www.financialexpress.com/article/miscellaneous/who-are-uighurs-a-look-at-the-basics-about-the-group-from-restive-china-region/135425/
466615560,20140914,201409,2014,2014.6959,uigEDU,UIGHUR,,,uig,,,EDU,,,COP,PRISON,,,,,,COP,,,0,173,173,17,4,-5.0,3,1,3,-9.02061855670107,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150914,http://www.financialexpress.com/article/miscellaneous/who-are-uighurs-a-look-at-the-basics-about-the-group-from-restive-china-region/135425/
466762507,20140914,201409,2014,2014.6959,UIGEDU,UYGUR,,,,,,EDU,,,,,,,,,,,,,0,173,173,17,4,-5.0,5,1,5,-8.7741935483871,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,0,,,,,,,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20150914,http://www.scmp.com/news/asia/southeast-asia/article/1858100/beijing-bullying-thai-police-bangkok-blast-investigation
471143010,20140929,201409,2014,2014.737,CHN,XINJIANG,CHN,,,,,,,,uig,UIGHUR,,,uig,,,,,,0,040,040,04,1,1.0,16,1,16,-7.09430756159728,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150929,http://www.skyscrapercity.com/showthread.php?s=2a23feceb80398f555adfe207d08c94c&p=127445217
471143011,20140929,201409,2014,2014.737,CHN,XINJIANG,CHN,,,,,,,,uig,UIGHUR,,,uig,,,,,,0,040,040,04,1,1.0,64,1,64,-7.09430756159728,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20150929,http://www.skyscrapercity.com/showthread.php?s=2a23feceb80398f555adfe207d08c94c&p=127445217
471143012,20140929,201409,2014,2014.737,CHN,XINJIANG,CHN,,,,,,,,uig,UIGHUR,,,uig,,,,,,0,112,112,11,3,-2.0,16,1,16,-7.09430756159728,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150929,http://www.skyscrapercity.com/showthread.php?s=2a23feceb80398f555adfe207d08c94c&p=127445217
471143013,20140929,201409,2014,2014.737,CHN,XINJIANG,CHN,,,,,,,,uig,UIGHUR,,,uig,,,,,,0,112,112,11,3,-2.0,64,1,64,-7.09430756159728,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150929,http://www.skyscrapercity.com/showthread.php?s=2a23feceb80398f555adfe207d08c94c&p=127445217
471143014,20140929,201409,2014,2014.737,CHN,XINJIANG,CHN,,,,,,,,uigEDU,UIGHUR,,,uig,,,EDU,,,0,173,173,17,4,-5.0,80,1,80,-7.09430756159728,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150929,http://www.skyscrapercity.com/showthread.php?s=2a23feceb80398f555adfe207d08c94c&p=127445217
471143029,20140929,201409,2014,2014.737,uig,UIGHUR,,,uig,,,,,,CHN,XINJIANG,CHN,,,,,,,,0,040,040,04,1,1.0,16,1,16,-7.09430756159728,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150929,http://www.skyscrapercity.com/showthread.php?s=2a23feceb80398f555adfe207d08c94c&p=127445217
471143030,20140929,201409,2014,2014.737,uig,UIGHUR,,,uig,,,,,,CHN,XINJIANG,CHN,,,,,,,,0,040,040,04,1,1.0,64,1,64,-7.09430756159728,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20150929,http://www.skyscrapercity.com/showthread.php?s=2a23feceb80398f555adfe207d08c94c&p=127445217
471169814,20140929,201409,2014,2014.737,CHN,XINJIANG,CHN,,,,,,,,GOV,GOVERNANCE,,,,,,GOV,,,0,014,014,01,1,0.0,10,1,10,1.71708912510221,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150929,http://news.xinhuanet.com/english/2015-09/29/c_134670818.htm
471297697,20140929,201409,2014,2014.737,CHN,CHINA,CHN,,,,,,,,CHNUIG,XINJIANG,CHN,,,,,,,,1,017,017,01,1,0.0,20,2,20,6.69332837301587,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150929,http://news.xinhuanet.com/english/2015-09/29/c_134672345.htm
469433443,20140923,201409,2014,2014.7205,uigEDU,UIGHUR,,,uig,,,EDU,,,CHN,BEIJING,CHN,,,,,,,,0,020,020,02,1,3.0,5,1,5,-8.82352941176467,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20150923,http://www.pattayamail.com/worldnews/who-are-uighurs-a-look-at-group-from-restive-china-region-51260
469433444,20140923,201409,2014,2014.7205,uigEDU,UIGHUR,,,uig,,,EDU,,,CHN,XINJIANG,CHN,,,,,,,,0,173,173,17,4,-5.0,5,1,5,-8.82352941176467,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150923,http://www.pattayamail.com/worldnews/who-are-uighurs-a-look-at-group-from-restive-china-region-51260
469433445,20140923,201409,2014,2014.7205,uigEDU,UIGHUR,,,uig,,,EDU,,,COP,PRISON,,,,,,COP,,,0,173,173,17,4,-5.0,2,1,2,-8.82352941176467,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20150923,http://www.pattayamail.com/worldnews/who-are-uighurs-a-look-at-group-from-restive-china-region-51260
469433446,20140923,201409,2014,2014.7205,uigEDU,UIGHUR,,,uig,,,EDU,,,COP,PRISON,,,,,,COP,,,0,173,173,17,4,-5.0,3,1,3,-8.82352941176467,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150923,http://www.pattayamail.com/worldnews/who-are-uighurs-a-look-at-group-from-restive-china-region-51260
